name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"ZÃ¼rich, ZH, Schweiz",2014-02-15,12.2,2.8,6.3,12.2,-0.2,5.1,1.6,73.2,2.991,100,16.67,rain,0.0,0.0,42.2,22.3,276.5,1007.2,86.7,14.8,132.3,11.5,5,,2014-02-15T07:31:24,2014-02-15T17:49:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-16,5.9,2.9,4.2,4.8,-0.1,2.7,1.8,85.1,3.419,100,41.67,rain,0.0,0.0,31.6,11.8,216.1,1016.3,90.7,12.1,48.6,4.1,2,,2014-02-16T07:29:45,2014-02-16T17:50:48,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-17,8.2,2.0,4.1,7.1,0.6,3.6,1.3,83.0,0.007,100,20.83,rain,0.0,0.0,14.8,7.2,98.5,1017.0,57.8,11.9,139.9,12.2,5,,2014-02-17T07:28:04,2014-02-17T17:52:21,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06689099999,06679099999,06670099999,06673099999,06633099999,06613099999,06675099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-18,8.3,-0.4,3.4,8.3,-0.4,3.4,0.7,83.2,0.0,0,0.0,,0.0,0.0,14.1,4.9,321.7,1017.4,65.8,4.8,125.0,10.8,5,,2014-02-18T07:26:22,2014-02-18T17:53:54,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-19,5.9,3.9,5.0,5.9,3.9,4.9,2.5,84.1,0.257,100,12.5,rain,0.0,0.0,14.5,5.9,202.5,1017.4,70.7,9.5,43.5,3.8,2,,2014-02-19T07:24:38,2014-02-19T17:55:26,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-20,10.5,2.6,5.8,10.5,2.6,5.6,1.4,74.8,0.001,100,4.17,rain,0.0,0.0,16.7,7.7,193.7,1015.8,48.6,9.5,150.1,13.1,6,,2014-02-20T07:22:54,2014-02-20T17:56:59,0.69,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-21,5.8,3.7,4.6,4.8,0.6,3.0,2.5,85.8,6.694,100,75.0,rain,0.0,0.0,43.3,17.6,215.6,1013.6,85.7,9.6,50.0,4.3,2,,2014-02-21T07:21:09,2014-02-21T17:58:31,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-22,8.1,1.1,4.2,5.5,0.1,2.6,-0.3,74.5,3.063,100,29.17,"rain,snow",0.0,0.0,37.2,19.2,227.9,1019.0,64.5,9.8,134.8,11.7,5,,2014-02-22T07:19:22,2014-02-22T18:00:03,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-23,9.4,2.2,5.0,9.0,0.0,4.0,1.9,81.9,0.406,100,16.67,rain,0.0,0.0,25.6,14.9,69.3,1023.1,54.6,12.6,164.8,14.2,6,,2014-02-23T07:17:35,2014-02-23T18:01:34,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06673099999,06633099999,06646099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-24,12.5,-0.9,4.5,12.5,-0.9,4.4,-1.1,70.3,0.0,0,0.0,,0.0,0.0,22.5,5.4,265.1,1018.9,5.4,4.9,164.8,14.4,6,,2014-02-24T07:15:46,2014-02-24T18:03:05,0.83,Clear,Clear conditions throughout the day.,clear-day,"06689099999,06679099999,06670099999,06673099999,06646099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-25,10.8,0.9,5.4,10.8,0.9,5.4,-1.6,61.7,0.0,0,0.0,,0.0,0.0,20.5,7.7,193.0,1016.6,75.9,12.2,152.7,13.2,6,,2014-02-25T07:13:57,2014-02-25T18:04:36,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-26,8.6,3.2,5.6,7.7,-0.3,4.4,0.6,71.2,3.088,100,20.83,rain,0.0,0.0,35.1,16.5,288.8,1016.9,93.1,9.9,67.8,5.9,3,,2014-02-26T07:12:07,2014-02-26T18:06:07,0.9,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-27,7.2,1.8,4.0,6.0,-1.5,2.0,1.3,83.7,11.406,100,50.0,"rain,snow",0.0,0.0,44.8,19.2,230.3,1019.9,87.0,9.4,128.6,11.3,5,,2014-02-27T07:10:16,2014-02-27T18:07:38,0.93,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-02-28,10.1,2.7,5.4,10.1,-0.6,3.7,1.6,77.1,0.844,100,29.17,rain,0.0,0.0,46.1,20.5,243.9,1006.8,86.3,10.7,136.3,11.8,6,,2014-02-28T07:08:24,2014-02-28T18:09:08,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-01,5.4,0.9,3.1,5.4,-1.5,1.9,0.6,84.5,4.611,100,58.33,"rain,snow",0.0,0.0,35.0,12.9,192.9,1003.7,91.7,10.5,69.6,6.0,3,,2014-03-01T07:06:31,2014-03-01T18:10:38,0.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-02,4.5,1.0,2.7,4.4,0.3,2.2,1.6,92.2,0.829,100,50.0,"rain,snow",0.0,0.0,20.1,9.1,41.5,1004.4,87.5,7.9,110.5,9.5,4,,2014-03-02T07:04:38,2014-03-02T18:12:07,0.04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-03,5.3,0.2,2.8,4.2,-0.5,1.7,0.4,84.8,0.402,100,20.83,rain,0.0,0.0,34.0,13.1,221.4,997.1,91.4,7.3,107.0,9.3,6,,2014-03-03T07:02:44,2014-03-03T18:13:37,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-04,2.8,1.5,2.3,2.7,0.3,1.7,0.8,90.4,4.906,100,66.67,"rain,snow",0.0,0.0,15.2,7.7,211.0,1003.8,92.9,8.7,85.8,7.5,4,,2014-03-04T07:00:49,2014-03-04T18:15:06,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-05,8.5,1.9,4.5,8.5,1.9,4.3,2.0,85.2,0.239,100,33.33,"rain,snow",0.0,0.0,25.4,7.1,41.9,1017.7,85.8,6.5,139.2,11.9,6,,2014-03-05T06:58:54,2014-03-05T18:16:35,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-06,9.5,1.0,4.7,7.7,-1.6,2.9,0.7,77.3,0.021,100,4.17,rain,0.0,0.0,35.1,14.7,52.3,1026.8,41.2,5.7,170.2,14.8,6,,2014-03-06T06:56:58,2014-03-06T18:18:03,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06679099999,06670099999,06673099999,06675099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-07,11.9,0.1,5.3,11.9,0.1,5.1,0.5,73.4,0.0,0,0.0,,0.0,0.0,20.5,9.6,277.5,1026.8,0.0,5.2,195.1,17.0,7,,2014-03-07T06:55:01,2014-03-07T18:19:31,0.2,Clear,Clear conditions throughout the day.,clear-day,"06689099999,06679099999,06670099999,06673099999,06675099999,06646099999,06660099999,06620099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-08,14.0,1.4,7.5,14.0,-0.7,7.0,1.1,66.6,0.0,0,0.0,,0.0,0.0,43.9,20.7,47.1,1029.9,5.9,5.9,196.4,16.9,7,,2014-03-08T06:53:04,2014-03-08T18:20:59,0.25,Clear,Clear conditions throughout the day.,clear-day,"06689099999,06679099999,06670099999,06673099999,06675099999,06613099999,06646099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-09,14.9,1.5,7.4,14.9,-0.5,6.8,0.4,63.4,0.0,0,0.0,,0.0,0.0,20.4,14.3,42.5,1029.1,0.0,6.6,201.2,17.3,7,,2014-03-09T06:51:07,2014-03-09T18:22:27,0.26,Clear,Clear conditions throughout the day.,clear-day,"06689099999,06679099999,06670099999,06673099999,06613099999,06675099999,06646099999,06660099999,06626099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-10,13.4,2.0,7.2,13.4,2.0,7.0,0.7,64.2,0.0,0,0.0,,0.0,0.0,28.6,15.5,42.1,1023.5,7.0,7.7,200.4,17.3,7,,2014-03-10T06:49:09,2014-03-10T18:23:55,0.3,Clear,Clear conditions throughout the day.,clear-day,"06689099999,06679099999,06670099999,06673099999,06633099999,06675099999,06613099999,06646099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-11,12.0,2.5,7.2,12.0,0.6,6.1,-0.9,58.6,0.0,0,0.0,,0.0,0.0,38.4,15.0,45.9,1024.9,26.4,8.3,159.4,13.9,6,,2014-03-11T06:47:10,2014-03-11T18:25:22,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-12,14.2,1.0,7.4,14.2,1.0,7.1,-0.6,58.2,0.0,0,0.0,,0.0,0.0,30.2,11.2,33.8,1029.0,1.1,8.2,209.8,17.9,7,,2014-03-12T06:45:12,2014-03-12T18:26:49,0.36,Clear,Clear conditions throughout the day.,clear-day,"06689099999,06679099999,06670099999,06673099999,06675099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-13,16.2,3.2,8.9,16.2,3.2,8.9,2.7,67.7,0.001,100,4.17,rain,0.0,0.0,19.6,5.4,273.3,1028.2,0.4,6.3,207.9,18.0,7,,2014-03-13T06:43:13,2014-03-13T18:28:16,0.39,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"06689099999,06679099999,06670099999,06673099999,06675099999,06646099999,06660099999,06666099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-14,16.5,4.1,9.8,16.5,4.1,9.8,3.1,66.0,0.001,100,4.17,rain,0.0,0.0,16.1,5.3,255.5,1025.8,0.5,5.1,206.2,17.9,7,,2014-03-14T06:41:13,2014-03-14T18:29:42,0.43,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"06689099999,06679099999,06693099999,06673099999,06660099999,06664099999,06644099999,06670099999,06633099999,06675099999,06613099999,06646099999,06626099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-15,12.6,6.1,8.5,12.6,4.4,7.7,2.7,67.5,0.0,0,0.0,,0.0,0.0,44.6,21.1,257.8,1024.2,42.1,6.0,150.4,13.0,6,,2014-03-15T06:39:14,2014-03-15T18:31:09,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-16,15.8,6.7,10.5,15.8,4.3,9.3,3.6,63.1,0.0,0,0.0,,0.0,0.0,40.0,20.3,238.8,1024.5,56.7,10.8,196.3,17.0,7,,2014-03-16T06:37:14,2014-03-16T18:32:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-17,18.8,5.5,11.7,18.8,5.5,11.6,3.1,58.9,0.0,0,0.0,,0.0,0.0,20.6,9.1,227.0,1022.3,17.0,20.0,223.1,19.1,7,,2014-03-17T06:35:13,2014-03-17T18:34:01,0.53,Clear,Clear conditions throughout the day.,clear-day,"06689099999,06679099999,06670099999,06673099999,06660099999,06620099999,06666099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-18,19.0,5.5,12.3,19.0,5.5,12.3,1.8,52.3,0.0,0,0.0,,0.0,0.0,49.0,23.4,256.4,1018.1,74.2,14.5,211.2,18.1,7,,2014-03-18T06:33:13,2014-03-18T18:35:26,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06633099999,06646099999,06660099999,06620099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-19,13.5,7.9,10.2,13.5,5.6,9.2,1.7,55.8,0.0,0,0.0,,0.0,0.0,56.5,27.0,268.3,1026.3,60.2,12.1,199.2,17.2,7,,2014-03-19T06:31:13,2014-03-19T18:36:52,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-20,20.3,3.4,11.1,20.3,1.3,10.7,2.2,57.4,0.0,0,0.0,,0.0,0.0,20.8,13.3,67.2,1020.7,65.1,30.0,218.7,19.0,7,,2014-03-20T06:29:12,2014-03-20T18:38:18,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06679099999,06670099999,06693099999,06673099999,06660099999,06620099999,06666099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-21,19.7,7.8,13.2,19.7,7.8,13.2,2.9,51.5,0.0,0,0.0,,0.0,0.0,46.0,21.3,243.3,1014.6,61.1,12.3,212.8,18.4,7,,2014-03-21T06:27:11,2014-03-21T18:39:43,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06675099999,06646099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-22,12.9,4.5,8.2,12.9,2.1,6.8,5.1,81.6,7.187,100,54.17,rain,0.0,0.0,35.2,16.7,246.6,1009.4,90.4,9.3,97.7,8.4,3,,2014-03-22T06:25:10,2014-03-22T18:41:08,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-23,4.7,0.1,2.7,2.5,-1.1,1.0,1.6,92.9,7.659,100,95.83,"rain,snow",0.0,0.0,32.4,12.2,209.6,1009.8,91.4,9.3,65.7,5.6,3,,2014-03-23T06:23:09,2014-03-23T18:42:33,0.74,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-24,5.2,1.2,2.7,2.5,-0.4,1.2,0.3,84.8,0.976,100,41.67,"rain,snow",0.0,0.0,35.4,16.8,234.9,1013.7,75.5,10.2,123.3,10.4,5,,2014-03-24T06:21:09,2014-03-24T18:43:58,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-25,6.2,-0.2,2.8,6.1,-1.7,1.8,-1.3,76.4,0.0,0,0.0,,0.0,0.0,20.4,10.2,51.1,1010.7,69.1,9.2,220.0,19.1,8,,2014-03-25T06:19:08,2014-03-25T18:45:23,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-26,6.0,-0.3,2.4,4.4,-4.0,0.4,-0.9,79.0,0.0,0,0.0,,0.0,0.0,24.2,11.6,43.8,1010.9,77.7,7.9,184.0,15.8,7,,2014-03-26T06:17:07,2014-03-26T18:46:48,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-27,12.2,-0.7,5.4,12.2,-0.7,5.3,0.0,71.0,0.0,0,0.0,,0.0,0.0,25.2,9.6,31.2,1010.5,52.8,5.3,216.3,18.8,8,,2014-03-27T06:15:06,2014-03-27T18:48:12,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06675099999,06646099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-28,15.4,2.8,8.7,15.4,2.8,8.7,1.1,62.2,0.0,0,0.0,,0.0,0.0,17.9,9.7,31.0,1014.8,28.4,9.0,244.4,21.2,8,,2014-03-28T06:13:06,2014-03-28T18:49:37,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06675099999,06613099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-29,16.9,2.6,10.0,16.9,0.8,9.5,0.9,55.9,0.0,0,0.0,,0.0,0.0,23.2,9.7,49.9,1018.0,48.5,18.3,246.3,21.3,8,,2014-03-29T06:11:05,2014-03-29T18:51:01,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-30,20.1,4.7,11.8,20.1,4.7,11.8,0.1,49.5,0.0,0,0.0,,0.0,0.0,19.2,7.1,357.2,1015.9,64.8,34.8,251.3,20.8,8,,2014-03-30T07:09:05,2014-03-30T19:52:26,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06679099999,06670099999,06673099999,06633099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-03-31,18.6,6.6,12.2,18.6,6.6,12.2,2.3,52.7,0.0,0,0.0,,0.0,0.0,20.5,10.1,225.7,1014.7,73.4,11.9,233.9,20.1,8,,2014-03-31T07:07:05,2014-03-31T19:53:50,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06693099999,06673099999,06675099999,06613099999,06660099999,06626099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-01,20.0,8.1,12.9,20.0,8.1,12.9,4.9,60.5,0.0,0,0.0,,0.0,0.0,22.0,7.4,258.0,1012.7,67.7,9.4,235.8,20.3,8,,2014-04-01T07:05:05,2014-04-01T19:55:15,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06613099999,06675099999,06646099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-02,21.1,7.3,14.0,21.1,7.3,14.0,3.7,54.1,0.0,0,0.0,,0.0,0.0,16.3,5.7,256.2,1008.7,60.7,11.6,226.3,19.7,8,,2014-04-02T07:03:06,2014-04-02T19:56:39,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-03,16.8,11.2,13.6,16.8,11.2,13.6,4.6,55.0,0.0,0,0.0,,0.0,0.0,16.4,6.8,54.0,1004.9,91.1,11.0,208.1,18.0,8,,2014-04-03T07:01:06,2014-04-03T19:58:03,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-04,16.3,8.5,12.1,16.3,8.5,12.1,6.2,68.0,0.0,0,0.0,,0.0,0.0,20.4,9.7,297.2,1006.0,85.2,14.2,181.8,15.7,7,,2014-04-04T06:59:07,2014-04-04T19:59:27,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-05,11.5,9.8,10.8,11.5,9.8,10.8,8.7,86.9,1.693,100,50.0,rain,0.0,0.0,19.3,7.2,265.7,1014.4,81.2,7.4,86.3,7.4,3,,2014-04-05T06:57:09,2014-04-05T20:00:51,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-06,17.4,9.7,12.3,17.4,9.7,12.3,9.0,82.0,12.42,100,41.67,rain,0.0,0.0,21.4,7.1,285.0,1019.8,65.2,6.2,198.0,17.1,7,,2014-04-06T06:55:11,2014-04-06T20:02:15,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06689099999,06679099999,06670099999,06673099999,06646099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-07,19.4,7.7,13.6,19.4,7.7,13.6,7.7,70.2,0.001,100,4.17,rain,0.0,0.0,18.7,7.3,188.5,1018.3,55.6,11.8,254.0,21.8,8,,2014-04-07T06:53:13,2014-04-07T20:03:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06689099999,06679099999,06670099999,06673099999,06646099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-08,15.8,9.3,11.7,15.8,7.8,11.5,6.9,74.0,11.337,100,45.83,rain,0.0,0.0,45.3,21.5,248.4,1019.6,83.2,9.3,132.4,11.2,7,,2014-04-08T06:51:16,2014-04-08T20:05:04,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-09,13.9,5.8,9.7,13.9,5.8,9.4,-0.5,50.7,0.0,0,0.0,,0.0,0.0,25.9,9.2,284.6,1025.7,54.6,11.8,275.9,24.0,9,,2014-04-09T06:49:19,2014-04-09T20:06:28,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-10,17.2,4.1,10.3,17.2,4.1,10.2,1.5,56.6,0.0,0,0.0,,0.0,0.0,23.7,11.2,50.9,1022.0,26.5,50.0,275.0,23.7,8,,2014-04-10T06:47:23,2014-04-10T20:07:52,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-11,19.7,5.5,12.5,19.7,4.0,12.0,4.0,58.7,0.0,0,0.0,,0.0,0.0,21.4,9.9,49.3,1016.1,34.0,22.8,264.3,22.9,8,,2014-04-11T06:45:27,2014-04-11T20:09:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-12,19.6,9.5,14.2,19.6,9.5,14.2,5.9,59.8,0.0,0,0.0,,0.0,0.0,34.4,15.1,286.5,1015.3,62.4,10.4,135.6,11.9,4,,2014-04-12T06:43:32,2014-04-12T20:10:40,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-13,17.9,10.8,13.9,17.9,10.8,13.9,3.8,52.4,0.0,0,0.0,,0.0,0.0,31.1,14.6,280.5,1018.2,55.6,11.7,263.0,22.8,8,,2014-04-13T06:41:37,2014-04-13T20:12:04,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-14,15.7,5.9,10.8,15.7,5.9,10.4,1.6,54.8,0.0,0,0.0,,0.0,0.0,54.7,25.9,285.7,1019.2,32.4,12.1,277.6,23.9,9,,2014-04-14T06:39:44,2014-04-14T20:13:28,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-15,10.4,4.1,7.1,10.4,1.3,6.0,-3.1,49.4,0.0,0,0.0,,0.0,0.0,39.8,14.0,27.1,1023.5,59.4,10.7,259.3,22.2,8,,2014-04-15T06:37:50,2014-04-15T20:14:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-16,12.0,1.8,6.7,12.0,-1.3,4.9,-3.5,49.5,0.0,0,0.0,,0.0,0.0,47.4,21.8,55.2,1026.5,33.9,12.9,296.2,25.7,9,,2014-04-16T06:35:58,2014-04-16T20:16:16,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06679099999,06670099999,06673099999,06613099999,06660099999,06620099999,06666099999,06626099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-17,14.9,1.5,8.0,14.9,-1.4,7.0,-2.8,50.2,0.0,0,0.0,,0.0,0.0,27.1,12.6,41.9,1021.6,14.7,36.3,306.3,26.4,9,,2014-04-17T06:34:06,2014-04-17T20:17:40,0.58,Clear,Clear conditions throughout the day.,clear-day,"06689099999,06679099999,06670099999,06673099999,06613099999,06660099999,06666099999,06626099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2014-04-18,9.5,1.8,6.1,8.4,-1.1,5.2,1.1,72.2,8.82,100,45.83,"rain,snow",0.0,0.0,41.9,17.8,238.1,1014.1,89.1,10.1,168.4,14.5,6,,2014-04-18T06:32:15,2014-04-18T20:19:04,0.61,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06679099999,06670099999,06673099999,06660099999,06664099999,06644099999"
